Port Heiden Wind Speed and Direction				
Month	Day	Hour	Dir	Spd m/s
12	5	22	27	7.4
12	5	23	22	6.6
12	6	0	23	6.8
12	6	1	23	4.8
12	6	2	22	4.4
12	6	3	13	3.9
12	6	4	1	3.8
12	6	5	356	4.1
12	6	6	356	4.0
12	6	7	356	3.3
12	6	8	353	4.0
12	6	9	351	3.0
12	6	10	325	3.8
12	6	11	273	2.4
12	6	12	246	3.5
12	6	13	281	2.0
12	6	14	266	3.7
12	6	15	281	5.2
12	6	16	290	4.8
12	6	17	290	4.4
12	6	18	278	1.4
12	6	19	265	2.8
12	6	20	296	2.3
12	6	21	17	3.3
12	6	22	32	3.2
12	6	23	34	2.6
12	7	0	29	2.9
12	7	1	26	3.3
12	7	2	14	3.4
12	7	3	5	4.0
12	7	4	350	3.0
12	7	5	320	3.2
12	7	6	323	3.6
12	7	7	327	3.7
12	7	8	325	4.7
12	7	9	331	5.0
12	7	10	347	4.4
12	7	11	357	3.1
12	7	12	358	3.0
12	7	13	5	2.8
12	7	14	357	2.5
12	7	15	342	2.4
12	7	16	96	3.6
12	7	17	95	4.1
12	7	18	91	4.1
12	7	19	104	4.9
12	7	20	102	4.6
12	7	21	98	3.6
12	7	22	96	3.7
12	7	23	92	3.8
12	8	0	92	4.5
12	8	1	103	4.4
12	8	2	103	4.4
12	8	3	95	4.1
12	8	4	98	3.9
12	8	5	103	5.8
12	8	6	93	6.3
12	8	7	100	5.6
12	8	8	101	5.3
12	8	9	108	5.7
12	8	10	106	5.5
12	8	11	112	5.4
12	8	12	112	7.2
12	8	13	122	6.6
12	8	14	114	5.8
12	8	15	101	6.1
12	8	16	99	6.3
12	8	17	101	6.3
12	8	18	97	7.9
12	8	19	112	5.7
12	8	20	93	4.4
12	8	21	91	4.8
12	8	22	109	7.2
12	8	23	128	6.5
12	9	0	123	7.1
12	9	1	118	9.1
12	9	2	124	9.2
12	9	3	127	10.1
12	9	4	126	10.4
12	9	5	129	10.6
12	9	6	130	10.6
12	9	7	129	10.1
12	9	8	126	10.9
12	9	9	123	10.8
12	9	10	122	11.2
12	9	11	124	10.4
12	9	12	124	11.1
12	9	13	121	11.3
12	9	14	121	10.4
12	9	15	117	11.1
12	9	16	126	9.2
12	9	17	132	8.3
12	9	18	135	7.8
12	9	19	135	7.2
12	9	20	146	6.3
12	9	21	137	4.6
12	9	22	136	4.1
12	9	23	105	2.8
12	10	0	30	3.2
12	10	1	359	3.8
12	10	2	334	4.5
12	10	3	309	6.5
12	10	4	297	6.1
12	10	5	282	5.1
12	10	6	289	6.5
12	10	7	308	11.4
12	10	8	305	14.0
12	10	9	307	15.0
12	10	10	304	17.3
12	10	11	305	17.3
12	10	12	301	16.9
12	10	13	310	15.5
12	10	14	304	15.1
12	10	15	313	14.9
12	10	16	313	14.1
12	10	17	308	14.0
12	10	18	307	13.3
12	10	19	345	8.3
12	10	20	66	2.9
12	10	21	50	5.7
12	10	22	45	3.7
12	10	23	45	3.1
12	11	0	45	3.4
12	11	1	45	4.6
12	11	2	45	6.8
12	11	3	19	7.9
12	11	4	267	4.0
12	11	5	255	4.3
12	11	6	227	5.0
12	11	7	223	4.7
12	11	8	219	5.1
12	11	9	312	5.5
12	11	10	10	6.6
12	11	11	332	7.5
12	11	12	305	9.4
12	11	13	304	9.0
12	11	14	305	8.7
12	11	15	306	10.4
12	11	16	306	10.7
12	11	17	309	10.9
12	11	18	310	10.5
12	11	19	309	10.6
12	11	20	300	11.2
12	11	21	309	11.6
12	11	22	314	11.0
12	11	23	311	7.3
12	12	0	321	8.7
12	12	1	317	8.4
12	12	2	306	8.1
12	12	3	306	10.0
12	12	4	313	9.5
12	12	5	314	10.2
12	12	6	311	8.6
12	12	7	324	8.8
12	12	8	322	8.3
12	12	9	324	11.9
12	12	10	314	9.9
12	12	11	320	9.0
12	12	12	307	9.1
12	12	13	305	10.0
12	12	14	305	10.0
12	12	15	316	13.2
12	12	16	314	13.6
12	12	17	312	13.2
12	12	18	313	12.4
12	12	19	308	12.1
12	12	20	298	11.6
12	12	21	301	12.1
12	12	22	306	12.9
12	12	23	314	11.6
12	13	0	318	8.7
12	13	1	311	7.0
12	13	2	18	4.0
12	13	3	44	2.5
12	13	4	16	2.6
12	13	5	316	1.5
12	13	6	358	2.6
12	13	7	18	3.8
12	13	8	14	4.3
12	13	9	0	4.4
12	13	10	353	6.6
12	13	11	358	5.9
12	13	12	11	5.1
12	13	13	5	5.7
12	13	14	6	5.0
12	13	15	356	5.0
12	13	16	357	5.1
12	13	17	350	5.0
12	13	18	335	4.5
12	13	19	349	3.7
12	13	20	333	4.4
12	13	21	323	6.0
12	13	22	318	5.6
12	13	23	337	5.2
12	14	0	334	3.8
12	14	1	326	4.3
12	14	2	315	4.0
12	14	3	296	3.0
12	14	4	303	3.5
12	14	5	285	2.4
12	14	6	287	3.2
12	14	7	296	4.3
12	14	8	293	4.2
12	14	9	274	3.8
12	14	10	282	6.1
12	14	11	279	6.7
12	14	12	260	4.1
12	14	13	282	5.6
12	14	14	280	7.0
12	14	15	261	6.6
12	14	16	270	8.1
12	14	17	268	10.0
12	14	18	261	10.7
12	14	19	259	10.6
12	14	20	257	11.4
12	14	21	259	13.2
12	14	22	261	13.8
12	14	23	251	13.5
12	15	0	232	10.9
12	15	1	254	10.3
12	15	2	218	9.0
12	15	3	220	8.5
12	15	4	219	8.1
12	15	5	205	7.9
12	15	6	205	11.5
12	15	7	204	10.6
12	15	8	199	11.1
12	15	9	198	10.0
12	15	10	198	11.3
12	15	11	200	13.6
12	15	12	198	12.8
12	15	13	206	10.5
12	15	14	218	8.3
12	15	15	234	5.5
12	15	16	321	3.7
12	15	17	1	4.6
12	15	18	339	5.9
12	15	19	307	10.8
12	15	20	302	10.0
12	15	21	301	8.0
12	15	22	301	7.8
12	15	23	297	8.5
12	16	0	301	7.9
12	16	1	307	7.4
12	16	2	332	5.4
12	16	3	20	5.9
12	16	4	34	5.3
12	16	5	49	4.0
12	16	6	41	3.6
12	16	7	2	2.9
12	16	8	340	3.3
12	16	9	357	2.7
12	16	10	357	2.6
12	16	11	9	1.8
12	16	12	289	1.0
12	16	13	266	2.7
12	16	14	308	7.6
12	16	15	309	7.8
12	16	16	309	7.4
12	16	17	309	8.9
12	16	18	308	9.5
12	16	19	310	8.8
12	16	20	319	7.5
12	16	21	323	5.8
12	16	22	323	6.2
12	16	23	322	6.3
12	17	0	316	5.0
12	17	1	310	5.6
12	17	2	293	4.7
12	17	3	298	5.0
12	17	4	312	4.5
12	17	5	303	4.3
12	17	6	285	3.6
12	17	7	312	6.4
12	17	8	281	4.5
12	17	9	300	3.1
12	17	10	247	2.0
12	17	11	302	5.2
12	17	12	284	5.2
12	17	13	313	5.4
12	17	14	318	6.5
12	17	15	322	6.6
12	17	16	332	4.6
12	17	17	242	1.7
12	17	18	201	1.3
12	17	19	168	2.9
12	17	20	154	2.6
12	17	21	149	3.7
12	17	22	175	3.6
12	17	23	140	1.9
12	18	0	39	2.8
12	18	1	36	3.7
12	18	2	57	4.2
12	18	3	90	4.5
12	18	4	91	4.7
12	18	5	103	5.3
12	18	6	105	5.8
12	18	7	104	5.1
12	18	8	110	4.9
12	18	9	109	4.8
12	18	10	106	5.1
12	18	11	101	4.8
12	18	12	100	5.8
12	18	13	102	6.8
12	18	14	103	7.2
12	18	15	93	7.7
12	18	16	87	8.6
12	18	17	94	8.2
12	18	18	95	6.9
12	18	19	95	6.5
12	18	20	88	5.9
12	18	21	76	7.9
12	18	22	85	8.2
12	18	23	105	6.8
12	19	0	99	7.8
12	19	1	86	8.7
12	19	2	97	6.3
12	19	3	86	9.5
12	19	4	94	7.8
12	19	5	88	7.6
12	19	6	94	5.5
12	19	7	104	5.8
12	19	8	103	4.1
12	19	9	96	5.6
12	19	10	89	3.3
12	19	11	32	2.3
12	19	12	127	3.9
12	19	13	129	2.9
12	19	14	163	2.4
12	19	15	206	3.4
12	19	16	199	3.4
12	19	17	183	3.6
12	19	18	178	5.2
12	19	19	182	5.4
12	19	20	203	5.6
12	19	21	214	5.8
12	19	22	224	5.5
12	19	23	224	6.6
12	20	0	238	6.1
12	20	1	239	6.1
12	20	2	229	6.8
12	20	3	237	6.1
12	20	4	243	5.2
12	20	5	240	4.8
12	20	6	218	6.8
12	20	7	219	7.7
12	20	8	215	8.0
12	20	9	219	7.7
12	20	10	233	9.7
12	20	11	232	10.8
12	20	12	224	11.4
12	20	13	222	11.6
12	20	14	216	10.8
12	20	15	219	11.5
12	20	16	218	9.8
12	20	17	217	9.7
12	20	18	211	8.4
12	20	19	215	9.5
12	20	20	218	10.0
12	20	21	215	9.2
12	20	22	208	7.7
12	20	23	201	7.3
12	21	0	197	6.4
12	21	1	163	2.9
12	21	2	131	3.4
12	21	3	225	5.8
12	21	4	290	5.9
12	21	5	302	8.7
12	21	6	298	6.2
12	21	7	291	5.0
12	21	8	311	6.6
12	21	9	319	12.1
12	21	10	316	12.7
12	21	11	323	10.4
12	21	12	349	6.2
12	21	13	271	2.9
12	21	14	251	5.8
12	21	15	251	7.3
12	21	16	233	4.7
12	21	17	260	2.7
12	21	18	308	11.1
12	21	19	299	14.4
12	21	20	300	14.6
12	21	21	304	17.2
12	21	22	307	16.6
12	21	23	307	13.8
12	22	0	314	10.6
12	22	1	313	11.9
12	22	2	311	11.7
12	22	3	306	16.5
12	22	4	314	15.2
12	22	5	317	15.3
12	22	6	314	11.1
12	22	7	298	7.6
12	22	8	307	8.2
12	22	9	306	9.7
12	22	10	302	11.1
12	22	11	304	10.5
12	22	12	312	11.8
12	22	13	314	12.4
12	22	14	330	9.5
12	22	15	85	9.2
12	22	16	93	9.4
12	22	17	93	7.2
12	22	18	93	7.9
12	22	19	93	8.8
12	22	20	93	8.7
12	22	21	93	9.0
12	22	22	94	9.2
12	22	23	94	9.5
12	23	0	94	9.1
12	23	1	125	9.2
12	23	2	128	9.2
12	23	3	128	9.4
12	23	4	127	9.7
12	23	5	127	9.6
12	23	6	130	9.4
12	23	7	134	9.9
12	23	8	130	10.7
12	23	9	126	10.8
12	23	10	126	12.0
12	23	11	125	12.2
12	23	12	124	13.2
12	23	13	126	14.4
12	23	14	129	14.0
12	23	15	130	14.0
12	23	16	135	13.4
12	23	17	132	12.3
12	23	18	131	12.3
12	23	19	130	12.9
12	23	20	128	13.2
12	23	21	128	12.5
12	23	22	128	13.8
12	23	23	124	14.4
12	24	0	123	13.1
12	24	1	130	12.1
12	24	2	131	11.1
12	24	3	127	11.7
12	24	4	130	12.2
12	24	5	130	11.7
12	24	6	140	11.4
12	24	7	142	11.0
12	24	8	138	10.3
12	24	9	138	8.1
12	24	10	139	7.2
12	24	11	155	8.1
12	24	12	164	7.6
12	24	13	164	9.2
12	24	14	163	8.0
12	24	15	211	6.4
12	24	16	210	5.6
12	24	17	213	6.8
12	24	18	219	6.7
12	24	19	233	5.0
12	24	20	230	4.4
12	24	21	223	6.2
12	24	22	225	7.8
12	24	23	224	6.4
12	25	0	225	6.3
12	25	1	234	4.9
12	25	2	227	6.6
12	25	3	237	5.0
12	25	4	221	3.3
12	25	5	222	2.4
12	25	6	190	1.7
12	25	7	353	0.9
12	25	8	40	0.7
12	25	9	232	1.0
12	25	10	268	1.7
12	25	11	166	0.9
12	25	12	120	0.7
12	25	13	300	1.7
12	25	14	249	2.5
12	25	15	197	2.2
12	25	16	162	0.9
12	25	17	62	1.2
12	25	18	34	1.8
12	25	19	337	2.7
12	25	20	319	1.6
12	25	21	354	1.9
12	25	22	317	2.6
12	25	23	297	1.8
12	26	0	275	1.1
12	26	1	136	1.3
12	26	2	199	2.0
12	26	3	269	1.2
12	26	4	245	1.1
12	26	5	357	1.6
12	26	6	344	3.9
12	26	7	302	5.8
12	26	8	306	9.0
12	26	9	302	12.2
12	26	10	317	13.1
12	26	11	328	11.7
12	26	12	309	10.8
12	26	13	308	12.6
12	26	14	312	12.1
12	26	15	314	10.2
12	26	16	326	6.6
12	26	17	2	3.6
12	26	18	125	4.2
12	26	19	154	4.3
12	26	20	134	3.6
12	26	21	119	3.1
12	26	22	125	6.2
12	26	23	133	5.9
12	27	0	132	7.7
12	27	1	133	8.4
12	27	2	130	7.8
12	27	3	128	9.1
12	27	4	128	10.4
12	27	5	129	11.6
12	27	6	129	12.8
12	27	7	140	13.4
12	27	8	141	14.6
12	27	9	142	14.5
12	27	10	139	14.0
12	27	11	132	12.8
12	27	12	131	13.0
12	27	13	131	13.9
12	27	14	133	13.5
12	27	15	134	13.2
12	27	16	135	13.2
12	27	17	134	14.0
12	27	18	134	14.1
12	27	19	136	14.0
12	27	20	134	13.8
12	27	21	133	12.2
12	27	22	130	13.1
12	27	23	132	11.8
12	28	0	135	10.8
12	28	1	130	10.0
12	28	2	127	11.9
12	28	3	129	12.5
12	28	4	130	11.3
12	28	5	125	11.3
12	28	6	122	10.3
12	28	7	122	10.9
12	28	8	126	12.6
12	28	9	141	11.6
12	28	10	145	11.7
12	28	11	153	10.8
12	28	12	154	12.0
12	28	13	159	10.6
12	28	14	166	9.3
12	28	15	172	8.3
12	28	16	174	7.9
12	28	17	177	6.3
12	28	18	192	6.3
12	28	19	187	6.1
12	28	20	194	4.9
12	28	21	219	4.7
12	28	22	242	3.5
12	28	23	238	2.5
12	29	0	236	2.6
12	29	1	230	3.6
12	29	2	223	6.4
12	29	3	219	7.7
12	29	4	215	7.1
12	29	5	217	4.9
12	29	6	238	8.2
12	29	7	237	6.0
12	29	8	217	3.6
12	29	9	213	5.5
12	29	10	213	7.1
12	29	11	217	6.4
12	29	12	227	5.2
12	29	13	223	6.3
12	29	14	213	3.6
12	29	15	205	2.6
12	29	16	284	7.0
12	29	17	318	12.0
12	29	18	314	12.4
12	29	19	318	10.1
12	29	20	308	14.6
12	29	21	304	11.7
12	29	22	310	11.8
12	29	23	306	12.8
12	30	0	298	14.5
12	30	1	299	13.0
12	30	2	304	13.2
12	30	3	310	15.2
12	30	4	305	17.2
12	30	5	305	14.9
12	30	6	311	14.6
12	30	7	314	17.1
12	30	8	307	16.8
12	30	9	303	17.3
12	30	10	303	16.5
12	30	11	306	15.0
12	30	12	309	16.2
12	30	13	308	15.2
12	30	14	308	15.6
12	30	15	306	17.5
12	30	16	304	17.9
12	30	17	304	16.6
12	30	18	307	15.6
12	30	19	310	16.7
12	30	20	306	19.1
12	30	21	304	19.1
12	30	22	309	19.1
12	30	23	304	21.1
12	31	0	302	18.8
12	31	1	306	17.4
12	31	2	303	19.8
12	31	3	303	17.6
12	31	4	307	17.3
12	31	5	302	18.2
12	31	6	303	19.4
12	31	7	307	17.1
12	31	8	307	16.0
12	31	9	308	16.1
12	31	10	306	16.6
12	31	11	305	15.9
12	31	12	304	16.0
12	31	13	303	16.7
12	31	14	301	15.7
12	31	15	310	13.8
12	31	16	320	11.6
12	31	17	314	9.4
12	31	18	310	8.1
12	31	19	309	10.0
12	31	20	305	9.2
12	31	21	306	8.4
12	31	22	305	10.1
12	31	23	310	10.0
